Gapped Array Output
Linear Model	y=1x + 0
Min Key:	-6.853212	Max Key:	4999.707304
Position 694	687.132156	BitPos=0	
Position 695	687.132156	BitPos=0	
Position 696	687.132156	BitPos=0	
Position 697	687.132156	BitPos=0	
Position 698	697.920619	BitPos=1	
Position 699	697.920619	BitPos=0	
Position 700	700.482165	BitPos=1	
Position 701	701.533996	BitPos=1	
Position 702	701.595387	BitPos=1	
Position 703	702.508194	BitPos=1	
Position 704	702.508194	BitPos=0	
Position 705	704.482011	BitPos=1	
Position 706	704.482011	BitPos=0	
Position 707	704.482011	BitPos=0	
Position 708	704.482011	BitPos=0	
Position 709	704.482011	BitPos=0	
Position 710	704.482011	BitPos=0	
Position 711	704.482011	BitPos=0	
Position 712	704.482011	BitPos=0	
Position 713	704.482011	BitPos=0	
Position 714	713.833638	BitPos=1	
Position 715	713.833638	BitPos=0	
Position 716	715.201837	BitPos=1	
Position 717	716.746288	BitPos=1	
Position 718	716.746288	BitPos=0	
Position 719	716.746288	BitPos=0	
Position 720	716.746288	BitPos=0	
Position 721	720.169881	BitPos=1	
Position 722	720.169881	BitPos=0	
Position 723	720.169881	BitPos=0	
Position 724	720.169881	BitPos=0	
Position 725	720.169881	BitPos=0	
Position 726	720.169881	BitPos=0	
Position 727	720.169881	BitPos=0	
Position 728	727.232203	BitPos=1	
Position 729	727.232203	BitPos=0	
Position 730	727.232203	BitPos=0	
Position 731	727.232203	BitPos=0	
Position 732	727.232203	BitPos=0	
Position 733	727.232203	BitPos=0	
Position 734	727.232203	BitPos=0	
Position 735	727.232203	BitPos=0	
Position 736	727.232203	BitPos=0	
Position 737	727.232203	BitPos=0	
Position 738	737.324846	BitPos=1	
Position 739	737.549476	BitPos=1	
Position 740	737.549476	BitPos=0	
Position 741	737.549476	BitPos=0	
Position 742	741.111655	BitPos=1	
Position 743	741.111655	BitPos=0	
Position 744	741.111655	BitPos=0	
Position 745	741.111655	BitPos=0	
Position 746	741.111655	BitPos=0	
Position 747	741.111655	BitPos=0	
Position 748	741.111655	BitPos=0	
Position 749	741.111655	BitPos=0	
Position 750	741.111655	BitPos=0	
Position 751	741.111655	BitPos=0	
Position 752	751.468853	BitPos=1	
Position 753	751.614246	BitPos=1	
Position 754	751.614246	BitPos=0	
Position 755	754.392948	BitPos=1	
Position 756	754.392948	BitPos=0	
Position 757	756.358320	BitPos=1	
Position 758	756.415132	BitPos=1	
Position 759	756.415132	BitPos=0	
Position 760	756.415132	BitPos=0	
Position 761	760.404889	BitPos=1	
Position 762	760.404889	BitPos=0	
Position 763	760.404889	BitPos=0	
Position 764	763.736471	BitPos=1	
Position 765	692.120628	BitPos=1	Out of order	
Position 766	730.623340	BitPos=1	
Position 767	733.027484	BitPos=1	
Position 768	749.386534	BitPos=1	
Position 769	757.352320	BitPos=1	
Position 770	759.729060	BitPos=1	
Position 771	761.301936	BitPos=1	
Position 772	768.764258	BitPos=1	
Position 773	768.936466	BitPos=1	
Position 774	770.142722	BitPos=1	
Position 775	770.544172	BitPos=1	
Position 776	770.544172	BitPos=0	
Position 777	770.544172	BitPos=0	
Position 778	770.544172	BitPos=0	
Position 779	770.544172	BitPos=0	
Position 780	770.544172	BitPos=0	
Position 781	770.544172	BitPos=0	
Position 782	781.868499	BitPos=1	
Position 783	781.868499	BitPos=0	
Position 784	781.868499	BitPos=0	
Position 785	781.868499	BitPos=0	
Position 786	781.868499	BitPos=0	
Position 787	786.375600	BitPos=1	
Position 788	786.375600	BitPos=0	
Position 789	786.375600	BitPos=0	
Position 790	786.375600	BitPos=0	
Position 791	790.569582	BitPos=1	
Position 792	790.569582	BitPos=0	
Position 793	792.285618	BitPos=1	
Position 794	793.579344	BitPos=1	
Position 795	793.579344	BitPos=0	
Position 796	793.579344	BitPos=0	
Position 797	793.579344	BitPos=0	
Position 798	793.579344	BitPos=0	
Position 799	793.579344	BitPos=0	
Position 800	793.579344	BitPos=0	
Position 801	793.579344	BitPos=0	
Position 802	793.579344	BitPos=0	
Position 803	793.579344	BitPos=0	
Position 804	793.579344	BitPos=0	
Position 805	793.579344	BitPos=0	
Position 806	793.579344	BitPos=0	
Position 807	793.579344	BitPos=0	
Position 808	793.579344	BitPos=0	
Position 809	793.579344	BitPos=0	
Position 810	793.579344	BitPos=0	
Position 811	793.579344	BitPos=0	
Position 812	811.670434	BitPos=1	
Position 813	811.670434	BitPos=0	
Position 814	811.670434	BitPos=0	
Position 815	811.670434	BitPos=0	
Position 816	811.670434	BitPos=0	
Position 817	811.670434	BitPos=0	
Position 818	811.670434	BitPos=0	
Position 819	811.670434	BitPos=0	
Position 820	811.670434	BitPos=0	
Position 821	811.670434	BitPos=0	
Position 822	811.670434	BitPos=0	
Position 823	822.111965	BitPos=1	
Position 824	822.111965	BitPos=0	
Position 825	822.111965	BitPos=0	
Position 826	825.270962	BitPos=1	
Position 827	825.270962	BitPos=0	
Position 828	825.270962	BitPos=0	
Position 829	825.270962	BitPos=0	
Position 830	825.270962	BitPos=0	
Position 831	830.614908	BitPos=1	
Position 832	830.614908	BitPos=0	
Position 833	832.534604	BitPos=1	
Position 834	832.534604	BitPos=0	
Position 835	834.073674	BitPos=1	
Position 836	834.073674	BitPos=0	
Position 837	834.073674	BitPos=0	
Position 838	834.073674	BitPos=0	
Position 839	834.073674	BitPos=0	
Position 840	834.073674	BitPos=0	
Position 841	834.073674	BitPos=0	
Position 842	834.073674	BitPos=0	
Position 843	834.073674	BitPos=0	
Position 844	843.591702	BitPos=1	
Position 845	843.591702	BitPos=0	
Position 846	843.591702	BitPos=0	
Position 847	843.591702	BitPos=0	
Position 848	843.591702	BitPos=0	
Position 849	843.591702	BitPos=0	
Position 850	843.591702	BitPos=0	
Position 851	843.591702	BitPos=0	
Position 852	843.591702	BitPos=0	
Position 853	843.591702	BitPos=0	
Position 854	843.591702	BitPos=0	
Position 855	843.591702	BitPos=0	
Position 856	843.591702	BitPos=0	
Position 857	843.591702	BitPos=0	
Position 858	859.469052	BitPos=1	
Position 859	861.064512	BitPos=1	
Position 860	737.061022	BitPos=1	Out of order	
Position 861	803.265877	BitPos=1	
Position 862	805.989339	BitPos=1	
Position 863	825.158325	BitPos=1	
Position 864	827.119341	BitPos=1	
Position 865	830.589350	BitPos=1	
Position 866	833.683533	BitPos=1	
Position 867	833.683533	BitPos=1	
Position 868	842.462917	BitPos=1	
Position 869	843.335740	BitPos=1	
Position 870	848.288271	BitPos=1	
Position 871	849.730605	BitPos=1	
Position 872	851.926770	BitPos=1	
Position 873	852.310233	BitPos=1	
Position 874	854.488416	BitPos=1	
Position 875	857.546789	BitPos=1	
Position 876	873.288523	BitPos=1	
Position 877	873.320794	BitPos=1	
Position 878	874.190941	BitPos=1	
Position 879	876.534892	BitPos=1	
Position 880	876.534892	BitPos=0	
Position 881	876.534892	BitPos=0	
Position 882	876.534892	BitPos=0	
Position 883	876.534892	BitPos=0	
Position 884	876.534892	BitPos=0	
Position 885	876.534892	BitPos=0	
Position 886	885.035413	BitPos=1	
Position 887	885.035413	BitPos=0	
Position 888	885.035413	BitPos=0	
Position 889	885.035413	BitPos=0	
Position 890	885.035413	BitPos=0	
Position 891	885.035413	BitPos=0	
Position 892	885.035413	BitPos=0	
Position 893	885.035413	BitPos=0	
Position 894	885.035413	BitPos=0	
Position 895	895.236817	BitPos=1	
Position 896	895.272461	BitPos=1	
Position 897	895.901701	BitPos=1	
Position 898	897.187748	BitPos=1	
Position 899	897.440263	BitPos=1	
Position 900	899.680626	BitPos=1	
Position 901	899.680626	BitPos=0	
Position 902	899.680626	BitPos=0	
Position 903	902.374691	BitPos=1	
Position 904	902.374691	BitPos=0	
Position 905	902.374691	BitPos=0	
Position 906	902.374691	BitPos=0	
Position 907	902.374691	BitPos=0	
Position 908	902.374691	BitPos=0	
Position 909	902.374691	BitPos=0	
Position 910	909.165999	BitPos=1	
Position 911	909.165999	BitPos=0	
Position 912	909.165999	BitPos=0	
Position 913	909.165999	BitPos=0	
Position 914	909.165999	BitPos=0	
Position 915	909.165999	BitPos=0	
Position 916	909.165999	BitPos=0	
Position 917	909.165999	BitPos=0	
Position 918	917.341010	BitPos=1	
Position 919	917.341010	BitPos=0	
Position 920	919.234616	BitPos=1	
Position 921	919.234616	BitPos=0	
Position 922	919.234616	BitPos=0	
Position 923	919.234616	BitPos=0	
Position 924	919.234616	BitPos=0	
Position 925	919.234616	BitPos=0	
Position 926	919.234616	BitPos=0	
Position 927	919.234616	BitPos=0	
Position 928	919.234616	BitPos=0	
Position 929	919.234616	BitPos=0	
Position 930	919.234616	BitPos=0	
Position 931	919.234616	BitPos=0	
Position 932	931.032485	BitPos=1	
Position 933	931.032485	BitPos=0	
Position 934	933.793700	BitPos=1	
Position 935	933.793700	BitPos=0	
Position 936	935.819217	BitPos=1	
Position 937	935.819217	BitPos=0	
Position 938	937.311815	BitPos=1	
Position 939	937.656756	BitPos=1	
Position 940	937.656756	BitPos=0	
Position 941	937.656756	BitPos=0	
Position 942	941.426564	BitPos=1	
Position 943	942.706447	BitPos=1	
Position 944	942.706447	BitPos=0	
Position 945	942.706447	BitPos=0	
Position 946	942.706447	BitPos=0	
Position 947	942.706447	BitPos=0	
Position 948	942.706447	BitPos=0	
Position 949	948.808048	BitPos=1	
Position 950	949.347231	BitPos=1	
Position 951	949.347231	BitPos=0	
Position 952	951.584872	BitPos=1	
Position 953	951.584872	BitPos=0	
Position 954	951.584872	BitPos=0	
Position 955	951.584872	BitPos=0	
Position 956	955.775726	BitPos=1	
Position 957	955.775726	BitPos=0	
Position 958	955.775726	BitPos=0	
Position 959	958.234478	BitPos=1	
Position 960	958.234478	BitPos=0	
Position 961	960.067963	BitPos=1	
Position 962	960.286529	BitPos=1	
Position 963	962.035516	BitPos=1	
Position 964	962.035516	BitPos=0	
Position 965	964.421872	BitPos=1	
Position 966	964.421872	BitPos=0	
Position 967	967.041465	BitPos=1	
Position 968	967.488080	BitPos=1	
Position 969	968.577094	BitPos=1	
Position 970	968.577094	BitPos=0	
Position 971	968.577094	BitPos=0	
Position 972	968.577094	BitPos=0	
Position 973	968.577094	BitPos=0	
Position 974	973.464712	BitPos=1	
Position 975	974.568169	BitPos=1	
Position 976	974.568169	BitPos=0	
Position 977	974.568169	BitPos=0	
Position 978	977.663351	BitPos=1	
Position 979	977.663351	BitPos=0	
Position 980	977.663351	BitPos=0	
Position 981	977.663351	BitPos=0	
Position 982	977.663351	BitPos=0	
Position 983	977.663351	BitPos=0	
Position 984	983.847839	BitPos=1	
Position 985	983.847839	BitPos=0	
Position 986	983.847839	BitPos=0	
Position 987	983.847839	BitPos=0	
Position 988	983.847839	BitPos=0	
Position 989	983.847839	BitPos=0	
Position 990	989.260546	BitPos=1	
Position 991	989.260546	BitPos=0	
Position 992	989.260546	BitPos=0	
Position 993	992.323307	BitPos=1	
Position 994	992.323307	BitPos=0	
Position 995	992.323307	BitPos=0	
Position 996	992.323307	BitPos=0	
Position 997	996.066200	BitPos=1	
Position 998	996.066200	BitPos=0	
Position 999	998.833319	BitPos=1	
Position 1000	998.833319	BitPos=0	
Position 1001	998.833319	BitPos=0	
Position 1002	998.833319	BitPos=0	
Position 1003	998.833319	BitPos=0	
Position 1004	998.833319	BitPos=0	
Position 1005	998.833319	BitPos=0	
Position 1006	998.833319	BitPos=0	
Position 1007	998.833319	BitPos=0	
Position 1008	1007.440878	BitPos=1	
Position 1009	1007.440878	BitPos=0	
Position 1010	1007.440878	BitPos=0	
Position 1011	1007.440878	BitPos=0	
Position 1012	1007.440878	BitPos=0	
Position 1013	1007.440878	BitPos=0	
Position 1014	1007.440878	BitPos=0	
Position 1015	1007.440878	BitPos=0	
Position 1016	1007.440878	BitPos=0	
Position 1017	1007.440878	BitPos=0	
Position 1018	1007.440878	BitPos=0	
Position 1019	1007.440878	BitPos=0	
Position 1020	1019.443007	BitPos=1	
Position 1021	1019.443007	BitPos=0	
Position 1022	1021.082616	BitPos=1	
Position 1023	1021.082616	BitPos=0	
Position 1024	1021.082616	BitPos=0	
Position 1025	1024.012421	BitPos=1	
Position 1026	1024.012421	BitPos=0	
Position 1027	1026.867270	BitPos=1	
Position 1028	1026.867270	BitPos=0	
Position 1029	1029.527103	BitPos=1	
Position 1030	1032.420966	BitPos=1	
Position 1031	989.751594	BitPos=1	Out of order	
Position 1032	1002.006805	BitPos=1	
Position 1033	1002.726325	BitPos=1	
Position 1034	1002.726325	BitPos=1	
Position 1035	1010.836077	BitPos=1	
Position 1036	1013.027806	BitPos=1	
Position 1037	1013.027806	BitPos=1	
Position 1038	1017.841376	BitPos=1	
Position 1039	1021.644888	BitPos=1	
Position 1040	1021.837448	BitPos=1	
Position 1041	1036.562924	BitPos=1	
Position 1042	1036.662522	BitPos=1	
Position 1043	1036.662522	BitPos=0	
Position 1044	1043.147463	BitPos=1	
Position 1045	1043.612363	BitPos=1	
Position 1046	1043.612363	BitPos=0	
Position 1047	1043.612363	BitPos=0	
Position 1048	1043.612363	BitPos=0	
Position 1049	1048.544610	BitPos=1	
Position 1050	1048.544610	BitPos=0	
Position 1051	1048.544610	BitPos=0	
Position 1052	1051.565921	BitPos=1	
Position 1053	1051.740905	BitPos=1	
Position 1054	1053.040486	BitPos=1	
Position 1055	1053.040486	BitPos=0	
Position 1056	1053.040486	BitPos=0	
Position 1057	1053.040486	BitPos=0	
Position 1058	1053.040486	BitPos=0	
Position 1059	1053.040486	BitPos=0	
Position 1060	1053.040486	BitPos=0	
Position 1061	1053.040486	BitPos=0	
Position 1062	1061.001421	BitPos=1	
Position 1063	1061.952767	BitPos=1	
Position 1064	1061.952767	BitPos=0	
Position 1065	1061.952767	BitPos=0	
Position 1066	1065.684617	BitPos=1	
Position 1067	1065.684617	BitPos=0	
Position 1068	1067.696314	BitPos=1	
Position 1069	1067.696314	BitPos=0	
Position 1070	1067.696314	BitPos=0	
Position 1071	1070.302764	BitPos=1	
Position 1072	1071.174360	BitPos=1	
Position 1073	1071.916099	BitPos=1	
Position 1074	1071.916099	BitPos=0	
Position 1075	1071.916099	BitPos=0	
Position 1076	1075.527925	BitPos=1	
Position 1077	1075.527925	BitPos=0	
Position 1078	1077.864503	BitPos=1	
Position 1079	1077.864503	BitPos=0	
Position 1080	1077.864503	BitPos=0	
Position 1081	1080.492199	BitPos=1	
Position 1082	1081.227988	BitPos=1	
Position 1083	1081.227988	BitPos=0	
Position 1084	1081.227988	BitPos=0	
Position 1085	1084.642273	BitPos=1	
Position 1086	1084.642273	BitPos=0	
Position 1087	1086.540893	BitPos=1	
Position 1088	1086.540893	BitPos=0	
Position 1089	1086.540893	BitPos=0	
Position 1090	1086.540893	BitPos=0	
Position 1091	1086.540893	BitPos=0	
Position 1092	1086.540893	BitPos=0	
Position 1093	1086.540893	BitPos=0	
Position 1094	1086.540893	BitPos=0	
Position 1095	1086.540893	BitPos=0	
Position 1096	1086.540893	BitPos=0	
Position 1097	1097.239478	BitPos=1	
Position 1098	1097.380555	BitPos=1	
Position 1099	1078.361576	BitPos=1	Out of order	
Position 1100	1097.380555	BitPos=0	
Position 1101	1100.043141	BitPos=1	
Position 1102	1100.043141	BitPos=0	
Position 1103	1102.017526	BitPos=1	
Position 1104	1102.017526	BitPos=0	
Position 1105	1102.017526	BitPos=0	
Position 1106	1105.333788	BitPos=1	
Position 1107	1105.333788	BitPos=0	
Position 1108	1108.143090	BitPos=1	
Position 1109	1108.184474	BitPos=1	
Position 1110	1109.229101	BitPos=1	
Position 1111	1109.333912	BitPos=1	
Position 1112	1109.333912	BitPos=0	
Position 1113	1112.021386	BitPos=1	
Position 1114	1112.021386	BitPos=0	
Position 1115	1112.021386	BitPos=0	
Position 1116	1112.021386	BitPos=0	
Position 1117	1116.996041	BitPos=1	
Position 1118	1116.996041	BitPos=0	
Position 1119	1116.996041	BitPos=0	
Position 1120	1119.346014	BitPos=1	
Position 1121	1119.346014	BitPos=0	
Position 1122	1119.346014	BitPos=0	
Position 1123	1119.346014	BitPos=0	
Position 1124	1123.399314	BitPos=1	
Position 1125	1123.399314	BitPos=0	
Position 1126	1125.022112	BitPos=1	
Position 1127	1125.261457	BitPos=1	
Position 1128	1125.810112	BitPos=1	
Position 1129	1125.810112	BitPos=0	
Position 1130	1125.810112	BitPos=0	
Position 1131	1125.810112	BitPos=0	
Position 1132	1125.810112	BitPos=0	
Position 1133	1132.514185	BitPos=1	
Position 1134	1132.514185	BitPos=0	
Position 1135	1132.514185	BitPos=0	
Position 1136	1135.231992	BitPos=1	
Position 1137	1135.231992	BitPos=0	
Position 1138	1137.775123	BitPos=1	
Position 1139	1137.775123	BitPos=0	
Position 1140	1137.775123	BitPos=0	
Position 1141	1137.775123	BitPos=0	
Position 1142	1137.775123	BitPos=0	
Position 1143	1142.148780	BitPos=1	
Position 1144	1142.260047	BitPos=1	
Position 1145	1142.260047	BitPos=0	
Position 1146	1145.465946	BitPos=1	
Position 1147	1145.465946	BitPos=0	
Position 1148	1145.465946	BitPos=0	
Position 1149	1148.643991	BitPos=1	
Position 1150	1148.643991	BitPos=0	
Position 1151	1148.643991	BitPos=0	
Position 1152	1151.761967	BitPos=1	
Position 1153	1151.761967	BitPos=0	
Position 1154	1151.761967	BitPos=0	
Position 1155	1151.761967	BitPos=0	
Position 1156	1151.761967	BitPos=0	
Position 1157	1151.761967	BitPos=0	
Position 1158	1151.761967	BitPos=0	
Position 1159	1158.255343	BitPos=1	
Position 1160	1158.255343	BitPos=0	
Position 1161	1160.554918	BitPos=1	
Position 1162	1160.554918	BitPos=0	
Position 1163	1160.554918	BitPos=0	
Position 1164	1160.554918	BitPos=0	
Position 1165	1160.554918	BitPos=0	
Position 1166	1160.554918	BitPos=0	
Position 1167	1166.175673	BitPos=1	
Position 1168	1166.175673	BitPos=0	
Position 1169	1166.175673	BitPos=0	
Position 1170	1166.175673	BitPos=0	
Position 1171	1166.175673	BitPos=0	
Position 1172	1166.175673	BitPos=0	
Position 1173	1166.175673	BitPos=0	
Position 1174	1166.175673	BitPos=0	
Position 1175	1166.175673	BitPos=0	
Position 1176	1166.175673	BitPos=0	
Position 1177	1166.175673	BitPos=0	
Position 1178	1166.175673	BitPos=0	
Position 1179	1166.175673	BitPos=0	
Position 1180	1166.175673	BitPos=0	
Position 1181	1166.175673	BitPos=0	
Position 1182	1166.175673	BitPos=0	
Position 1183	1166.175673	BitPos=0	
Position 1184	1166.175673	BitPos=0	
Position 1185	1166.175673	BitPos=0	
Position 1186	1166.175673	BitPos=0	
Position 1187	1166.175673	BitPos=0	
Position 1188	1166.175673	BitPos=0	
Position 1189	1166.175673	BitPos=0	
Position 1190	1189.907342	BitPos=1	
Position 1191	1146.129607	BitPos=1	Out of order	
Position 1192	1154.325777	BitPos=1	
Position 1193	1160.713961	BitPos=1	
Position 1194	1187.033107	BitPos=1	
Position 1195	1189.907342	BitPos=0	
Position 1196	1195.682915	BitPos=1	
Position 1197	1195.682915	BitPos=0	
Position 1198	1195.682915	BitPos=0	
Position 1199	1195.682915	BitPos=0	
Position 1200	1199.397791	BitPos=1	
Position 1201	1200.373135	BitPos=1	
Position 1202	1200.373135	BitPos=0	
Position 1203	1200.373135	BitPos=0	
Position 1204	1200.373135	BitPos=0	
Position 1205	1204.180883	BitPos=1	
Position 1206	1205.057154	BitPos=1	
Position 1207	1206.045499	BitPos=1	
Position 1208	1206.045499	BitPos=0	
Position 1209	1206.045499	BitPos=0	
Position 1210	1206.045499	BitPos=0	
Position 1211	1206.045499	BitPos=0	
Position 1212	1206.045499	BitPos=0	
Position 1213	1206.045499	BitPos=0	
Position 1214	1213.132704	BitPos=1	
Position 1215	1213.132704	BitPos=0	
Position 1216	1213.132704	BitPos=0	
Position 1217	1216.590205	BitPos=1	
Position 1218	1216.590205	BitPos=0	
Position 1219	1216.590205	BitPos=0	
Position 1220	1216.590205	BitPos=0	
Position 1221	1220.329489	BitPos=1	
Position 1222	1220.329489	BitPos=0	
Position 1223	1220.329489	BitPos=0	
Position 1224	1220.329489	BitPos=0	
Position 1225	1224.810993	BitPos=1	
Position 1226	1224.810993	BitPos=0	
Position 1227	1224.810993	BitPos=0	
Position 1228	1227.653706	BitPos=1	
Position 1229	1227.653706	BitPos=0	
Position 1230	1227.653706	BitPos=0	
Position 1231	1230.401211	BitPos=1	
Position 1232	1231.716489	BitPos=1	
Position 1233	1192.780508	BitPos=1	Out of order	
Position 1234	1214.041397	BitPos=1	
Position 1235	1217.546437	BitPos=1	
Position 1236	1222.443997	BitPos=1	
Position 1237	1233.758591	BitPos=1	
Position 1238	1233.758591	BitPos=0	
Position 1239	1233.758591	BitPos=0	
Position 1240	1233.758591	BitPos=0	
Position 1241	1240.241945	BitPos=1	
Position 1242	1240.821832	BitPos=1	
Position 1243	1240.821832	BitPos=0	
Position 1244	1240.821832	BitPos=0	
Position 1245	1240.821832	BitPos=0	
Position 1246	1240.821832	BitPos=0	
Position 1247	1246.275861	BitPos=1	
Position 1248	1246.534102	BitPos=1	
Position 1249	1246.662980	BitPos=1	
Position 1250	1246.662980	BitPos=0	
Position 1251	1246.662980	BitPos=0	
Position 1252	1246.662980	BitPos=0	
Position 1253	1246.662980	BitPos=0	
Position 1254	1246.662980	BitPos=0	
Position 1255	1246.662980	BitPos=0	
Position 1256	1255.477351	BitPos=1	
Position 1257	1256.644980	BitPos=1	
Position 1258	1257.309430	BitPos=1	
Position 1259	1257.309430	BitPos=0	
Position 1260	1259.177895	BitPos=1	
Position 1261	1259.177895	BitPos=0	
Position 1262	1259.177895	BitPos=0	
Position 1263	1262.254962	BitPos=1	
Position 1264	1262.254962	BitPos=0	
Position 1265	1262.254962	BitPos=0	
Position 1266	1262.254962	BitPos=0	
Position 1267	1262.254962	BitPos=0	
Position 1268	1262.254962	BitPos=0	
Position 1269	1268.060221	BitPos=1	
Position 1270	1268.239148	BitPos=1	
Position 1271	1268.239148	BitPos=0	
Position 1272	1268.239148	BitPos=0	
Position 1273	1268.239148	BitPos=0	
Position 1274	1268.239148	BitPos=0	
Position 1275	1268.239148	BitPos=0	
Position 1276	1268.239148	BitPos=0	
Position 1277	1268.239148	BitPos=0	
Position 1278	1268.239148	BitPos=0	
Position 1279	1268.239148	BitPos=0	
Position 1280	1268.239148	BitPos=0	
Position 1281	1268.239148	BitPos=0	
Position 1282	1268.239148	BitPos=0	
Position 1283	1268.239148	BitPos=0	
Position 1284	1268.239148	BitPos=0	
Position 1285	1284.062448	BitPos=1	
Position 1286	1284.062448	BitPos=0	
Position 1287	1284.062448	BitPos=0	
Position 1288	1287.733972	BitPos=1	
Position 1289	1287.733972	BitPos=0	
Position 1290	1287.733972	BitPos=0	
Position 1291	1287.733972	BitPos=0	
Position 1292	1287.733972	BitPos=0	
Position 1293	1287.733972	BitPos=0	
Position 1294	1287.733972	BitPos=0	
Position 1295	1287.733972	BitPos=0	
Position 1296	1295.939961	BitPos=1	
Position 1297	1295.939961	BitPos=0	
Position 1298	1297.763682	BitPos=1	
Position 1299	1297.763682	BitPos=0	
Position 1300	1299.918039	BitPos=1	
Position 1301	1299.918039	BitPos=0	
Position 1302	1301.754590	BitPos=1	
Position 1303	1302.864481	BitPos=1	
Position 1304	1302.864481	BitPos=0	
Position 1305	1302.864481	BitPos=0	
Position 1306	1302.864481	BitPos=0	
Position 1307	1302.864481	BitPos=0	
Position 1308	1302.864481	BitPos=0	
Position 1309	1302.864481	BitPos=0	
Position 1310	1309.405948	BitPos=1	
Position 1311	1309.405948	BitPos=0	
Position 1312	1309.405948	BitPos=0	
Position 1313	1309.405948	BitPos=0	
Position 1314	1309.405948	BitPos=0	
Position 1315	1314.526136	BitPos=1	
Position 1316	1315.027524	BitPos=1	
Position 1317	1315.027524	BitPos=0	
Position 1318	1315.027524	BitPos=0	
Position 1319	1315.027524	BitPos=0	
Position 1320	1319.458024	BitPos=1	
Position 1321	1320.474176	BitPos=1	
Position 1322	1321.315933	BitPos=1	
Position 1323	1322.096449	BitPos=1	
Position 1324	1322.262477	BitPos=1	
Position 1325	1322.262477	BitPos=0	
Position 1326	1322.262477	BitPos=0	
Position 1327	1322.262477	BitPos=0	
Position 1328	1322.262477	BitPos=0	
Position 1329	1322.262477	BitPos=0	
Position 1330	1322.262477	BitPos=0	
Position 1331	1322.262477	BitPos=0	
Position 1332	1322.262477	BitPos=0	
Position 1333	1322.262477	BitPos=0	
Position 1334	1333.563657	BitPos=1	
Position 1335	1334.829325	BitPos=1	
Position 1336	1334.829325	BitPos=0	
Position 1337	1334.829325	BitPos=0	
Position 1338	1334.829325	BitPos=0	
Position 1339	1338.012324	BitPos=1	
Position 1340	1338.012324	BitPos=0	
Position 1341	1338.012324	BitPos=0	
Position 1342	1338.012324	BitPos=0	
Position 1343	1338.012324	BitPos=0	
Position 1344	1338.012324	BitPos=0	
Position 1345	1344.895501	BitPos=1	
Position 1346	1344.895501	BitPos=0	
Position 1347	1344.895501	BitPos=0	
Position 1348	1344.895501	BitPos=0	
Position 1349	1344.895501	BitPos=0	
Position 1350	1344.895501	BitPos=0	
Position 1351	1344.895501	BitPos=0	
Position 1352	1344.895501	BitPos=0	
Position 1353	1344.895501	BitPos=0	
Position 1354	1344.895501	BitPos=0	
Position 1355	1344.895501	BitPos=0	
Position 1356	1355.116925	BitPos=1	
Position 1357	1356.061584	BitPos=1	
Position 1358	1356.375176	BitPos=1	
Position 1359	1356.492714	BitPos=1	
Position 1360	1358.264658	BitPos=1	
Position 1361	1358.264658	BitPos=0	
Position 1362	1358.264658	BitPos=0	
Position 1363	1362.297858	BitPos=1	
Position 1364	1362.297858	BitPos=0	
Position 1365	1362.297858	BitPos=0	
Position 1366	1362.297858	BitPos=0	
Position 1367	1366.265979	BitPos=1	
Position 1368	1366.591200	BitPos=1	
Position 1369	1366.591200	BitPos=0	
Position 1370	1366.591200	BitPos=0	
Position 1371	1366.591200	BitPos=0	
Position 1372	1366.591200	BitPos=0	
Position 1373	1366.591200	BitPos=0	
Position 1374	1373.268216	BitPos=1	
Position 1375	1374.150558	BitPos=1	
Position 1376	1374.150558	BitPos=0	
Position 1377	1374.150558	BitPos=0	
Position 1378	1374.150558	BitPos=0	
Position 1379	1374.150558	BitPos=0	
Position 1380	1374.150558	BitPos=0	
Position 1381	1374.150558	BitPos=0	
Position 1382	1374.150558	BitPos=0	
Position 1383	1382.468230	BitPos=1	
Position 1384	1370.155856	BitPos=1	Out of order	
Position 1385	1372.106918	BitPos=1	
Position 1386	1382.681398	BitPos=1	
Position 1387	1385.573074	BitPos=1	
Position 1388	1373.504580	BitPos=1	Out of order	
Position 1389	1385.963532	BitPos=1	
Position 1390	1376.064363	BitPos=1	Out of order	
Position 1391	1385.963532	BitPos=0	
Position 1392	1385.963532	BitPos=0	
Position 1393	1385.963532	BitPos=0	
Position 1394	1385.963532	BitPos=0	
Position 1395	1385.963532	BitPos=0	
Position 1396	1385.963532	BitPos=0	
Position 1397	1385.963532	BitPos=0	
Position 1398	1385.963532	BitPos=0	
Position 1399	1399.254562	BitPos=1	
Position 1400	1400.430941	BitPos=1	
Position 1401	1400.952979	BitPos=1	
Position 1402	1381.096927	BitPos=1	Out of order	
Position 1403	1390.517542	BitPos=1	
Position 1404	1391.322478	BitPos=1	
Position 1405	1401.783563	BitPos=1	
Position 1406	1401.783563	BitPos=0	
Position 1407	1406.193187	BitPos=1	
Position 1408	1406.193187	BitPos=0	
Position 1409	1408.413406	BitPos=1	
Position 1410	1408.413406	BitPos=0	
Position 1411	1408.413406	BitPos=0	
Position 1412	1411.306520	BitPos=1	
Position 1413	1411.306520	BitPos=0	
Position 1414	1411.306520	BitPos=0	
Position 1415	1411.306520	BitPos=0	
Position 1416	1411.306520	BitPos=0	
Position 1417	1416.699115	BitPos=1	
Position 1418	1416.825738	BitPos=1	
Position 1419	1418.567796	BitPos=1	
